PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Has_Cabin,Age_Group,Title,FamilySize,IsAlone,AgeGroup,FarePerPerson,FarePerPerson_Quintile,TicketFrequency,TicketFreq_Category,CabinDeck,Mother,NameLength,NameLength_Category,NameLength_Quintile,TicketPrefix,TicketPrefix_Category,Fare_log,FarePerPerson_log,Age_sqrt,NameLength_sqrt,FamilySize_Category,IsMinor,DeckCategory
535,0,3,"Cacic, Miss. Marija",female,30.0,0,0,315084,8.6625,F0,S,0,18-34,Miss,1,1,Adult,8.6625,Medio,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.2682524139135403,2.2682524139135403,5.477225575051661,4.358898943540674,Solo,0,Inferior
536,1,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,F.C.C. 13529,26.25,F0,S,0,0-17,Miss,3,0,Child,8.75,Medio,3,Grupo_Pequeño,F,0,22,Corto,Q2,FCC,Other,3.305053521109253,2.277267285009756,2.6457513110645907,4.69041575982343,Pequeña,1,Inferior
537,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S,1,35-59,Rare,1,1,MidAge,26.55,Muy_Alto,1,Individual,B,0,33,Corto,Q5,Numeric,Numeric,3.3160025355989236,3.3160025355989236,6.708203932499369,5.744562646538029,Solo,0,Superior
538,1,1,"LeRoy, Miss. Bertha",female,30.0,0,0,PC 17761,106.425,C0,C,0,18-34,Miss,1,1,Adult,53.2125,Muy_Alto,2,Pareja,C,0,19,Muy_Corto,Q1,PC,PC,4.676792929661059,3.9929115091614844,5.477225575051661,4.358898943540674,Solo,0,Superior
539,0,3,"Risien, Mr. Samuel Beard",male,25.0,0,0,364498,14.5,F0,S,0,18-34,Mr,1,1,YoungAdult,14.5,Alto,1,Individual,F,0,24,Corto,Q3,Numeric,Numeric,2.740840023925201,2.740840023925201,5.0,4.898979485566356,Solo,0,Inferior
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0,2,13568,49.5,B39,C,1,18-34,Miss,3,0,YoungAdult,49.5,Muy_Alto,1,Individual,B,1,34,Corto,Q5,Numeric,Numeric,3.9219733362813143,3.9219733362813143,4.69041575982343,5.830951894845301,Pequeña,0,Superior
541,1,1,"Crosby, Miss. Harriet R",female,36.0,0,2,WE/P 5735,71.0,B22,S,1,35-59,Miss,3,0,Adult,35.5,Muy_Alto,2,Pareja,B,1,23,Corto,Q2,WE_P,Other,4.276666119016055,3.597312260588446,6.0,4.795831523312719,Pequeña,0,Superior
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,347082,31.275,F0,S,0,0-17,Miss,7,0,Child,4.4678571428571425,Muy_Bajo,7,Grupo_Grande,F,0,36,Medio,Q5,Numeric,Numeric,3.4742929367327062,1.698886792488434,3.0,6.0,Grande,1,Inferior
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,347082,31.275,F0,S,0,0-17,Miss,7,0,Child,4.4678571428571425,Muy_Bajo,7,Grupo_Grande,F,0,33,Corto,Q5,Numeric,Numeric,3.4742929367327062,1.698886792488434,3.3166247903554,5.744562646538029,Grande,1,Inferior
544,1,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,F0,S,0,18-34,Mr,2,0,Adult,13.0,Alto,2,Pareja,F,0,17,Muy_Corto,Q1,Numeric,Numeric,3.295836866004329,2.6390573296152584,5.656854249492381,4.123105625617661,Pequeña,0,Inferior
545,0,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,PC 17761,106.425,C86,C,1,35-59,Mr,2,0,MidAge,53.2125,Muy_Alto,2,Pareja,C,0,26,Corto,Q3,PC,PC,4.676792929661059,3.9929115091614844,7.0710678118654755,5.0990195135927845,Pequeña,0,Superior
546,0,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,693,26.0,C0,S,0,60+,Mr,1,1,Senior,26.0,Alto,1,Individual,C,0,28,Corto,Q4,Numeric,Numeric,3.295836866004329,3.295836866004329,8.0,5.291502622129181,Solo,0,Superior
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,2908,26.0,F0,S,0,18-34,Mrs,2,0,YoungAdult,13.0,Alto,2,Pareja,F,0,33,Corto,Q5,Numeric,Numeric,3.295836866004329,2.6390573296152584,4.358898943540674,5.744562646538029,Pequeña,0,Inferior
548,1,2,"Padro y Manent, Mr. Julian",male,30.0,0,0,SC/PARIS 2146,13.8625,F0,C,0,18-34,Mr,1,1,Adult,13.8625,Alto,1,Individual,F,0,26,Corto,Q3,SC_PARIS,Other,2.6988412620169004,2.6988412620169004,5.477225575051661,5.0990195135927845,Solo,0,Inferior
549,0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,363291,20.525,F0,S,0,18-34,Mr,3,0,Adult,6.841666666666666,Muy_Bajo,3,Grupo_Pequeño,F,0,25,Corto,Q3,Numeric,Numeric,3.0692150503137943,2.0594513968033334,5.744562646538029,5.0,Pequeña,0,Inferior
550,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,F0,S,0,0-17,Master,3,0,Child,18.375,Alto,2,Pareja,F,0,30,Corto,Q4,CA,CA,3.6309854756950335,2.9639835752394106,2.8284271247461903,5.477225575051661,Pequeña,1,Inferior
551,1,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,17421,110.8833,C70,C,1,0-17,Mr,3,0,Teen,27.720825,Muy_Alto,4,Grupo_Pequeño,C,0,27,Corto,Q3,Numeric,Numeric,4.717456363787216,3.3576224693941916,4.123105625617661,5.196152422706632,Pequeña,1,Superior
552,0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,244358,26.0,F0,S,0,18-34,Mr,1,1,YoungAdult,26.0,Alto,1,Individual,F,0,27,Corto,Q3,Numeric,Numeric,3.295836866004329,3.295836866004329,5.196152422706632,5.196152422706632,Solo,0,Inferior
553,0,3,"O'Brien, Mr. Timothy",male,25.0,0,0,330979,7.8292,F0,Q,0,18-34,Mr,1,1,YoungAdult,7.8292,Bajo,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.17806441028492,2.17806441028492,5.0,4.47213595499958,Solo,0,Inferior
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,F0,C,0,18-34,Mr,1,1,YoungAdult,7.225,Muy_Bajo,1,Individual,F,0,33,Corto,Q5,Numeric,Numeric,2.1071782966514356,2.1071782966514356,4.69041575982343,5.744562646538029,Solo,0,Inferior
555,1,3,"Ohman, Miss. Velin",female,22.0,0,0,347085,7.775,F0,S,0,18-34,Miss,1,1,YoungAdult,7.775,Bajo,1,Individual,F,0,18,Muy_Corto,Q1,Numeric,Numeric,2.1719067693519296,2.1719067693519296,4.69041575982343,4.242640687119285,Solo,0,Inferior
556,0,1,"Wright, Mr. George",male,62.0,0,0,113807,26.55,C0,S,0,60+,Mr,1,1,Senior,26.55,Muy_Alto,1,Individual,C,0,18,Muy_Corto,Q1,Numeric,Numeric,3.3160025355989236,3.3160025355989236,7.874007874011811,4.242640687119285,Solo,0,Superior
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,11755,39.6,A16,C,1,35-59,Rare,2,0,MidAge,39.6,Muy_Alto,1,Individual,A,0,65,Largo,Q5,Numeric,Numeric,3.703768066607687,3.703768066607687,6.928203230275509,8.06225774829855,Pequeña,0,Superior
558,0,1,"Robbins, Mr. Victor",male,40.0,0,0,PC 17757,227.525,C0,C,0,35-59,Mr,1,1,Adult,56.88125,Muy_Alto,4,Grupo_Pequeño,C,0,19,Muy_Corto,Q1,PC,PC,5.4316456135398825,4.058393497936442,6.324555320336759,4.358898943540674,Solo,0,Superior
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,E67,S,1,35-59,Mrs,3,0,Adult,26.55,Muy_Alto,3,Grupo_Pequeño,E,1,38,Medio,Q5,Numeric,Numeric,4.390118804571218,3.3160025355989236,6.244997998398398,6.164414002968976,Pequeña,0,Media
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,F0,S,0,35-59,Mrs,2,0,Adult,17.4,Alto,1,Individual,F,0,44,Medio,Q5,Numeric,Numeric,2.91235066461494,2.91235066461494,6.0,6.6332495807108,Pequeña,0,Inferior
561,0,3,"Morrow, Mr. Thomas Rowan",male,25.0,0,0,372622,7.75,F0,Q,0,18-34,Mr,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,24,Corto,Q3,Numeric,Numeric,2.169053700369523,2.169053700369523,5.0,4.898979485566356,Solo,0,Inferior
562,0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,F0,S,0,35-59,Mr,1,1,Adult,7.8958,Bajo,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.1855792552411137,2.1855792552411137,6.324555320336759,4.123105625617661,Solo,0,Inferior
563,0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,F0,S,0,18-34,Mr,1,1,YoungAdult,13.5,Alto,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.6741486494265287,2.6741486494265287,5.291502622129181,5.0990195135927845,Solo,0,Inferior
564,0,3,"Simmons, Mr. John",male,25.0,0,0,SOTON/OQ 392082,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,17,Muy_Corto,Q1,SOTON_OQ,Other,2.2027647577118348,2.2027647577118348,5.0,4.123105625617661,Solo,0,Inferior
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,21.5,0,0,SOTON/O.Q. 392087,8.05,F0,S,0,18-34,Miss,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,30,Corto,Q4,SOTON_OQ,Other,2.2027647577118348,2.2027647577118348,4.636809247747852,5.477225575051661,Solo,0,Inferior
566,0,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,F0,S,0,18-34,Mr,3,0,YoungAdult,12.075,Alto,2,Pareja,F,0,20,Muy_Corto,Q2,A_,Other,3.224857896545748,2.5707020099509865,4.898979485566356,4.47213595499958,Pequeña,0,Inferior
567,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.1855792552411137,2.1855792552411137,4.358898943540674,4.47213595499958,Solo,0,Inferior
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,F0,S,0,18-34,Mrs,5,0,YoungAdult,5.26875,Muy_Bajo,4,Grupo_Pequeño,F,1,43,Medio,Q5,Numeric,Numeric,3.0944457464900235,1.8355769727281086,5.385164807134504,6.557438524302,Grande,0,Inferior
569,0,3,"Doharr, Mr. Tannous",male,25.0,0,0,2686,7.2292,F0,C,0,18-34,Mr,1,1,YoungAdult,7.2292,Muy_Bajo,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.1076888046179385,2.1076888046179385,5.0,4.358898943540674,Solo,0,Inferior
570,1,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542,F0,S,0,18-34,Mr,1,1,Adult,7.8542,Bajo,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.180891922715322,2.180891922715322,5.656854249492381,4.123105625617661,Solo,0,Inferior
571,1,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,F0,S,0,60+,Mr,1,1,Senior,10.5,Medio,1,Individual,F,0,18,Muy_Corto,Q1,SW_PP,Other,2.4423470353692043,2.4423470353692043,7.874007874011811,4.242640687119285,Solo,0,Inferior
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,S,1,35-59,Mrs,3,0,MidAge,51.4792,Muy_Alto,1,Individual,C,0,45,Medio,Q5,Numeric,Numeric,3.960416900617205,3.960416900617205,7.280109889280518,6.708203932499369,Pequeña,0,Superior
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S,1,35-59,Mr,1,1,Adult,26.3875,Alto,1,Individual,E,0,32,Corto,Q4,PC,PC,3.3100867049215847,3.3100867049215847,6.0,5.656854249492381,Solo,0,Media
574,1,3,"Kelly, Miss. Mary",female,21.5,0,0,14312,7.75,F0,Q,0,18-34,Miss,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.169053700369523,2.169053700369523,4.636809247747852,4.123105625617661,Solo,0,Inferior
575,0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,F0,S,0,0-17,Mr,1,1,Teen,8.05,Medio,1,Individual,F,0,28,Corto,Q4,A_,Other,2.2027647577118348,2.2027647577118348,4.0,5.291502622129181,Solo,1,Inferior
576,0,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,F0,S,0,18-34,Mr,1,1,YoungAdult,7.25,Muy_Bajo,2,Pareja,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.740840023925201,2.1102132003465894,4.358898943540674,4.47213595499958,Solo,0,Inferior
577,1,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,F0,S,0,18-34,Miss,1,1,Adult,13.0,Alto,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.6390573296152584,2.6390573296152584,5.830951894845301,4.47213595499958,Solo,0,Inferior
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,S,1,35-59,Mrs,2,0,Adult,27.95,Muy_Alto,2,Pareja,E,0,41,Medio,Q5,Numeric,Numeric,4.041295341132285,3.3655702040190043,6.244997998398398,6.4031242374328485,Pequeña,0,Media
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,21.5,1,0,2689,14.4583,F0,C,0,18-34,Mrs,2,0,YoungAdult,14.4583,Alto,1,Individual,F,0,32,Corto,Q4,Numeric,Numeric,2.738146075922933,2.738146075922933,4.636809247747852,5.656854249492381,Pequeña,0,Inferior
580,1,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,F0,S,0,18-34,Mr,1,1,Adult,7.925,Bajo,1,Individual,F,0,19,Muy_Corto,Q1,STON_O,Other,2.188856327665703,2.188856327665703,5.656854249492381,4.358898943540674,Solo,0,Inferior
581,1,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,F0,S,0,18-34,Miss,3,0,YoungAdult,30.0,Muy_Alto,1,Individual,F,1,27,Corto,Q3,Numeric,Numeric,3.4339872044851463,3.4339872044851463,5.0,5.196152422706632,Pequeña,0,Inferior
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,C,1,35-59,Mrs,3,0,Adult,27.720825,Muy_Alto,4,Grupo_Pequeño,C,1,52,Largo,Q5,Numeric,Numeric,4.717456363787216,3.3576224693941916,6.244997998398398,7.211102550927978,Pequeña,0,Superior
583,0,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,F0,S,0,35-59,Mr,1,1,MidAge,13.0,Alto,2,Pareja,F,0,26,Corto,Q3,Numeric,Numeric,3.295836866004329,2.6390573296152584,7.3484692283495345,5.0990195135927845,Solo,0,Inferior
584,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,A10,C,1,35-59,Mr,1,1,Adult,40.125,Muy_Alto,1,Individual,A,0,19,Muy_Corto,Q1,Numeric,Numeric,3.716616209085536,3.716616209085536,6.0,4.358898943540674,Solo,0,Superior
585,0,3,"Paulner, Mr. Uscher",male,25.0,0,0,3411,8.7125,F0,C,0,18-34,Mr,1,1,YoungAdult,8.7125,Medio,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.2734137156937657,2.2734137156937657,5.0,4.358898943540674,Solo,0,Inferior
586,1,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,E68,S,1,0-17,Miss,3,0,YoungAdult,26.55,Muy_Alto,3,Grupo_Pequeño,E,1,19,Muy_Corto,Q1,Numeric,Numeric,4.390118804571218,3.3160025355989236,4.242640687119285,4.358898943540674,Pequeña,0,Media
587,0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,F0,S,0,35-59,Mr,1,1,MidAge,15.0,Alto,1,Individual,F,0,23,Corto,Q2,Numeric,Numeric,2.772588722239781,2.772588722239781,6.855654600401044,4.795831523312719,Solo,0,Inferior
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,B41,C,1,35-59,Mr,3,0,Senior,79.2,Muy_Alto,1,Individual,B,0,32,Corto,Q4,Numeric,Numeric,4.384523514872469,4.384523514872469,7.745966692414834,5.656854249492381,Pequeña,0,Superior
589,0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,21,Corto,Q2,Numeric,Numeric,2.2027647577118348,2.2027647577118348,4.69041575982343,4.58257569495584,Solo,0,Inferior
590,0,3,"Murdlin, Mr. Joseph",male,25.0,0,0,A./5. 3235,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,19,Muy_Corto,Q1,A_,Other,2.2027647577118348,2.2027647577118348,5.0,4.358898943540674,Solo,0,Inferior
591,0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,F0,S,0,18-34,Mr,1,1,Adult,7.125,Muy_Bajo,1,Individual,F,0,20,Muy_Corto,Q2,STON_O,Other,2.094945728215801,2.094945728215801,5.916079783099616,4.47213595499958,Solo,0,Inferior
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C,1,35-59,Mrs,2,0,MidAge,39.13335,Muy_Alto,2,Pareja,D,0,47,Medio,Q5,Numeric,Numeric,4.37281811610993,3.6922076594889166,7.211102550927978,6.855654600401044,Pequeña,0,Media
593,0,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,F0,S,0,35-59,Mr,1,1,MidAge,7.25,Muy_Bajo,1,Individual,F,0,26,Corto,Q3,A_,Other,2.1102132003465894,2.1102132003465894,6.855654600401044,5.0990195135927845,Solo,0,Inferior
594,0,3,"Bourke, Miss. Mary",female,21.5,0,2,364848,7.75,F0,Q,0,18-34,Miss,3,0,YoungAdult,7.75,Bajo,1,Individual,F,1,18,Muy_Corto,Q1,Numeric,Numeric,2.169053700369523,2.169053700369523,4.636809247747852,4.242640687119285,Pequeña,0,Inferior
595,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,F0,S,0,35-59,Mr,2,0,Adult,26.0,Alto,1,Individual,F,0,23,Corto,Q2,SC_AH,Other,3.295836866004329,3.295836866004329,6.082762530298219,4.795831523312719,Pequeña,0,Inferior
596,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,F0,S,0,35-59,Mr,3,0,Adult,8.049999999999999,Bajo,3,Grupo_Pequeño,F,0,27,Corto,Q3,Numeric,Numeric,3.224857896545748,2.2027647577118348,6.0,5.196152422706632,Pequeña,0,Inferior
597,1,2,"Leitch, Miss. Jessie Wills",female,28.0,0,0,248727,33.0,F0,S,0,18-34,Miss,1,1,YoungAdult,11.0,Medio,3,Grupo_Pequeño,F,0,26,Corto,Q3,Numeric,Numeric,3.5263605246161616,2.4849066497880004,5.291502622129181,5.0990195135927845,Solo,0,Inferior
598,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,F0,S,0,35-59,Mr,1,1,MidAge,0.0,Muy_Bajo,4,Grupo_Pequeño,F,0,19,Muy_Corto,Q1,LINE,Other,0.0,0.0,7.0,4.358898943540674,Solo,0,Inferior
599,0,3,"Boulos, Mr. Hanna",male,25.0,0,0,2664,7.225,F0,C,0,18-34,Mr,1,1,YoungAdult,7.225,Muy_Bajo,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.1071782966514356,2.1071782966514356,5.0,4.123105625617661,Solo,0,Inferior
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,C,1,35-59,Rare,2,0,MidAge,28.4646,Muy_Alto,2,Pareja,A,0,44,Medio,Q5,PC,PC,4.0592215752427645,3.383189542769255,7.0,6.6332495807108,Pequeña,0,Superior
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,F0,S,0,18-34,Mrs,4,0,YoungAdult,13.5,Alto,2,Pareja,F,1,51,Largo,Q5,Numeric,Numeric,3.332204510175204,2.6741486494265287,4.898979485566356,7.14142842854285,Mediana,0,Inferior
602,0,3,"Slabenoff, Mr. Petco",male,25.0,0,0,349214,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.0,4.47213595499958,Solo,0,Inferior
603,0,1,"Harrington, Mr. Charles H",male,40.0,0,0,113796,42.4,C0,S,0,35-59,Mr,1,1,Adult,42.4,Muy_Alto,1,Individual,C,0,25,Corto,Q3,Numeric,Numeric,3.770459441106359,3.770459441106359,6.324555320336759,5.0,Solo,0,Superior
604,0,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,F0,S,0,35-59,Mr,1,1,Adult,8.05,Medio,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,2.2027647577118348,2.2027647577118348,6.6332495807108,5.0,Solo,0,Inferior
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,C0,C,0,18-34,Mr,1,1,Adult,26.55,Muy_Alto,1,Individual,C,0,31,Corto,Q4,Numeric,Numeric,3.3160025355989236,3.3160025355989236,5.916079783099616,5.5677643628300215,Solo,0,Superior
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,F0,S,0,35-59,Mr,2,0,Adult,15.55,Alto,1,Individual,F,0,29,Corto,Q4,Numeric,Numeric,2.806386101823072,2.806386101823072,6.0,5.385164807134504,Pequeña,0,Inferior
607,0,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,F0,S,0,18-34,Mr,1,1,Adult,7.8958,Bajo,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.477225575051661,4.123105625617661,Solo,0,Inferior
608,1,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,C0,S,0,18-34,Mr,1,1,YoungAdult,30.5,Muy_Alto,1,Individual,C,0,27,Corto,Q3,Numeric,Numeric,3.449987545831587,3.449987545831587,5.196152422706632,5.196152422706632,Solo,0,Superior
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,F0,C,0,18-34,Mrs,4,0,YoungAdult,13.859733333333333,Alto,3,Grupo_Pequeño,F,1,53,Largo,Q5,SC_PARIS,Other,3.7513658711253766,2.698655093861659,4.69041575982343,7.280109889280518,Mediana,0,Inferior
610,1,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,C125,S,1,35-59,Miss,1,1,Adult,51.15416666666667,Muy_Alto,3,Grupo_Pequeño,C,0,25,Corto,Q3,PC,PC,5.039951348430309,3.9542040759860324,6.324555320336759,5.0,Solo,0,Superior
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,F0,S,0,35-59,Mrs,7,0,Adult,4.4678571428571425,Muy_Bajo,7,Grupo_Grande,F,1,57,Largo,Q5,Numeric,Numeric,3.4742929367327062,1.698886792488434,6.244997998398398,7.54983443527075,Grande,0,Inferior
612,0,3,"Jardin, Mr. Jose Neto",male,25.0,0,0,SOTON/O.Q. 3101305,7.05,F0,S,0,18-34,Mr,1,1,YoungAdult,7.05,Muy_Bajo,1,Individual,F,0,21,Corto,Q2,SOTON_OQ,Other,2.0856720914304723,2.0856720914304723,5.0,4.58257569495584,Solo,0,Inferior
613,1,3,"Murphy, Miss. Margaret Jane",female,21.5,1,0,367230,15.5,F0,Q,0,18-34,Miss,2,0,YoungAdult,7.75,Bajo,2,Pareja,F,0,27,Corto,Q3,Numeric,Numeric,2.803360380906535,2.169053700369523,4.636809247747852,5.196152422706632,Pequeña,0,Inferior
614,0,3,"Horgan, Mr. John",male,25.0,0,0,370377,7.75,F0,Q,0,18-34,Mr,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,16,Muy_Corto,Q1,Numeric,Numeric,2.169053700369523,2.169053700369523,5.0,4.0,Solo,0,Inferior
615,0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,F0,S,0,18-34,Mr,1,1,Adult,8.05,Medio,1,Individual,F,0,31,Corto,Q4,Numeric,Numeric,2.2027647577118348,2.2027647577118348,5.916079783099616,5.5677643628300215,Solo,0,Inferior
616,1,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,F0,S,0,18-34,Miss,4,0,YoungAdult,32.5,Muy_Alto,2,Pareja,F,1,19,Muy_Corto,Q1,Numeric,Numeric,4.189654742026425,3.5115454388310208,4.898979485566356,4.358898943540674,Mediana,0,Inferior
617,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,F0,S,0,18-34,Mr,3,0,Adult,7.2,Muy_Bajo,2,Pareja,F,0,25,Corto,Q3,Numeric,Numeric,2.7343675094195836,2.1041341542702074,5.830951894845301,5.0,Pequeña,0,Inferior
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,F0,S,0,18-34,Mrs,2,0,YoungAdult,8.05,Medio,2,Pareja,F,0,47,Medio,Q5,A_,Other,2.8390784635086144,2.2027647577118348,5.0990195135927845,6.855654600401044,Pequeña,0,Inferior
619,1,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,F4,S,1,0-17,Miss,4,0,Child,19.5,Alto,2,Pareja,F,0,27,Corto,Q3,Numeric,Numeric,3.6888794541139363,3.0204248861443626,2.0,5.196152422706632,Mediana,1,Inferior
620,0,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,F0,S,0,18-34,Mr,1,1,YoungAdult,10.5,Medio,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.4423470353692043,2.4423470353692043,5.0990195135927845,4.358898943540674,Solo,0,Inferior
621,0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,F0,C,0,18-34,Mr,2,0,YoungAdult,7.2271,Muy_Bajo,2,Pareja,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.737880811060884,2.107433583211985,5.196152422706632,4.358898943540674,Pequeña,0,Inferior
622,1,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,D19,S,1,35-59,Mr,2,0,Adult,52.5542,Muy_Alto,1,Individual,D,0,28,Corto,Q4,Numeric,Numeric,3.9806942251907276,3.9806942251907276,6.48074069840786,5.291502622129181,Pequeña,0,Media
623,1,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,F0,C,0,18-34,Mr,3,0,YoungAdult,7.87085,Bajo,2,Pareja,F,0,16,Muy_Corto,Q1,Numeric,Numeric,2.817902613071225,2.182770620366069,4.47213595499958,4.0,Pequeña,0,Inferior
